id,year,fname,ftype,license,agerange,city,county,subregion,zip,center_based,capacity,enroll,enroll_1yr,enroll_2yr,enroll_3yr,enroll_4yr,enroll_5yr,QRIS_rating,QRIS_points,QRIS_edu_score,QRIS_pgm_score,QRIS_qual_pt,QRIS_ERS,p_pov,p_black,p_hisp,med_income
01000109,2007,"LOVE-A-LOT DAY CARE & PRESCHOOL, INC",Independent,Star Rated,0-12,Burlington,Alamance,Alamance,27217,yes,87,32,7,9,5,4,3,3 stars,,,,,,31,0.323330879,0.172811851,33375
01000109,2014,"LOVE-A-LOT DAY CARE & PRESCHOOL, INC",Independent,Star Rated,0-12,Burlington,Alamance,Alamance,27217,yes,50,21,5,3,4,4,3,4 stars,11,4,6,Yes,5.159999847,31,0.323330879,0.172811851,33375
01000109,2009,"LOVE-A-LOT DAY CARE & PRESCHOOL, INC",Independent,Star Rated,0-12,Burlington,Alamance,Alamance,27217,yes,87,20,2,6,7,3,0,4 stars,10,3,6,Yes,5.684999943,31,0.323330879,0.172811851,33375
01000109,2010,"LOVE-A-LOT DAY CARE & PRESCHOOL, INC",Independent,Star Rated,0-12,Burlington,Alamance,Alamance,27217,yes,50,22,4,4,10,1,0,4 stars,10,3,6,Yes,5.684999943,31,0.323330879,0.172811851,33375
01000109,2012,"LOVE-A-LOT DAY CARE & PRESCHOOL, INC",Independent,Star Rated,0-12,Burlington,Alamance,Alamance,27217,yes,50,19,2,5,4,5,1,4 stars,11,4,6,Yes,5.159999847,31,0.323330879,0.172811851,33375
01000109,2013,"LOVE-A-LOT DAY CARE & PRESCHOOL, INC",Independent,Star Rated,0-12,Burlington,Alamance,Alamance,27217,yes,50,21,5,3,4,4,3,4 stars,11,4,6,Yes,5.159999847,31,0.323330879,0.172811851,33375
01000109,2008,"LOVE-A-LOT DAY CARE & PRESCHOOL, INC",Independent,Star Rated,0-12,Burlington,Alamance,Alamance,27217,yes,87,30,8,7,3,7,0,4 stars,,,,,5.684999943,31,0.323330879,0.172811851,33375
01000109,2011,"LOVE-A-LOT DAY CARE & PRESCHOOL, INC",Independent,Star Rated,0-12,Burlington,Alamance,Alamance,27217,yes,50,26,3,7,6,3,5,4 stars,11,4,6,Yes,5.159999847,31,0.323330879,0.172811851,33375
01000122,2009,BLESSED SACRAMENT SCHOOL,Religious sponsored,Notice of Compliance,3-6,Burlington,Alamance,Alamance,27215,yes,75,29,0,0,7,15,7,No rating,0,,,,,25,0.15073657,0.081270769,43311
01000122,2011,BLESSED SACRAMENT SCHOOL,Religious sponsored,Notice of Compliance,3-6,Burlington,Alamance,Alamance,27215,yes,75,13,0,0,5,6,2,No rating,0,,,,,25,0.15073657,0.081270769,43311
01000122,2008,BLESSED SACRAMENT SCHOOL,Religious sponsored,Notice of Compliance,3-6,Burlington,Alamance,Alamance,27215,yes,75,30,0,0,15,9,6,No rating,,,,,,25,0.15073657,0.081270769,43311
01000122,2010,BLESSED SACRAMENT SCHOOL,Religious sponsored,Notice of Compliance,3-6,Burlington,Alamance,Alamance,27215,yes,75,30,0,0,7,13,10,No rating,0,,,,,25,0.15073657,0.081270769,43311
01000122,2013,BLESSED SACRAMENT SCHOOL,Religious sponsored,Notice of Compliance,3-6,Burlington,Alamance,Alamance,27215,yes,75,23,0,0,7,11,5,No rating,0,,,,,25,0.15073657,0.081270769,43311
01000122,2007,BLESSED SACRAMENT SCHOOL,Religious sponsored,Notice of Compliance,3-6,Burlington,Alamance,Alamance,27215,yes,75,36,0,0,12,19,5,No rating,,,,,,25,0.15073657,0.081270769,43311
01000122,2014,BLESSED SACRAMENT SCHOOL,Religious sponsored,Notice of Compliance,3-6,Burlington,Alamance,Alamance,27215,yes,75,23,0,0,7,11,5,No rating,0,,,,,25,0.15073657,0.081270769,43311
01000122,2012,BLESSED SACRAMENT SCHOOL,Religious sponsored,Notice of Compliance,3-6,Burlington,Alamance,Alamance,27215,yes,75,23,0,0,4,12,7,No rating,0,,,,,25,0.15073657,0.081270769,43311
01000127,2009,REENIE BEANIE DAYCARE,Independent,Star Rated,0-12,Burlington,Alamance,Alamance,27217,no,8,1,1,0,0,0,0,3 stars,8,6,2,No,0,31,0.323330879,0.172811851,33375
01000127,2007,REENIE BEANIE DAYCARE,Independent,Star Rated,0-12,Burlington,Alamance,Alamance,27217,no,8,1,0,0,0,0,0,3 stars,,,,,,31,0.323330879,0.172811851,33375
01000127,2008,REENIE BEANIE DAYCARE,Independent,Star Rated,0-12,Burlington,Alamance,Alamance,27217,no,8,1,1,0,0,0,0,3 stars,,,,,,31,0.323330879,0.172811851,33375
01000136,2010,LAWSON'S PRESCHOOL,Independent,Star Rated,0-12,Graham,Alamance,Alamance,27253,yes,46,34,0,0,0,0,0,1 star,0,0,0,No,,26.2,0.137263715,0.150153786,41396
01000136,2014,LAWSON'S PRESCHOOL,Independent,Star Rated,0-12,Graham,Alamance,Alamance,27253,yes,46,28,0,0,0,0,0,4 stars,10,4,5,Yes,5.309999943,26.2,0.137263715,0.150153786,41396
01000136,2011,LAWSON'S PRESCHOOL,Independent,Star Rated,0-12,Graham,Alamance,Alamance,27253,yes,46,28,0,0,0,0,0,1 star,0,0,0,No,,26.2,0.137263715,0.150153786,41396
01000136,2008,LAWSON'S PRESCHOOL,Independent,Star Rated,0-12,Graham,Alamance,Alamance,27253,yes,46,27,0,0,0,0,0,1 star,,,,,,26.2,0.137263715,0.150153786,41396
01000136,2012,LAWSON'S PRESCHOOL,Independent,Star Rated,0-12,Graham,Alamance,Alamance,27253,yes,46,42,0,0,0,0,0,4 stars,10,4,5,Yes,5.309999943,26.2,0.137263715,0.150153786,41396
01000136,2007,LAWSON'S PRESCHOOL,Independent,Star Rated,0-12,Graham,Alamance,Alamance,27253,yes,46,27,0,0,0,0,0,1 star,,,,,,26.2,0.137263715,0.150153786,41396
01000136,2009,LAWSON'S PRESCHOOL,Independent,Star Rated,0-12,Graham,Alamance,Alamance,27253,yes,46,27,0,0,0,0,0,1 star,0,0,0,No,,26.2,0.137263715,0.150153786,41396
01000136,2013,LAWSON'S PRESCHOOL,Independent,Star Rated,0-12,Graham,Alamance,Alamance,27253,yes,46,30,0,0,0,3,0,4 stars,10,4,5,Yes,5.309999943,26.2,0.137263715,0.150153786,41396
01000152,2009,GREER'S DAY CARE HOME,Independent,Star Rated,0-12,Burlington,Alamance,Alamance,27217,no,8,4,0,2,1,0,0,2 stars,4,1,2,Yes,0,31,0.323330879,0.172811851,33375
01000152,2010,GREER'S DAY CARE HOME,Independent,Star Rated,0-12,Burlington,Alamance,Alamance,27217,no,8,2,0,1,0,1,0,2 stars,4,1,2,Yes,0,31,0.323330879,0.172811851,33375
01000152,2007,GREER'S DAY CARE HOME,Independent,Star Rated,0-12,Burlington,Alamance,Alamance,27217,no,8,5,2,0,0,1,0,2 stars,,,,,,31,0.323330879,0.172811851,33375
01000152,2008,GREER'S DAY CARE HOME,Independent,Star Rated,0-12,Burlington,Alamance,Alamance,27217,no,8,4,3,1,0,0,0,2 stars,,,,,,31,0.323330879,0.172811851,33375
01000176,2009,PRECIOUS GIFT,Independent,Star Rated,0-12,Burlington,Alamance,Alamance,27217,no,8,4,3,0,0,0,1,5 stars,14,6,7,Yes,5.239999771,31,0.323330879,0.172811851,33375
01000176,2007,PRECIOUS GIFT,Independent,Star Rated,0-12,Burlington,Alamance,Alamance,27217,no,8,5,0,0,2,2,1,4 stars,,,,,,31,0.323330879,0.172811851,33375
01000176,2012,PRECIOUS GIFT,Independent,Star Rated,0-12,Burlington,Alamance,Alamance,27217,no,8,6,2,1,1,1,0,5 stars,15,7,7,Yes,5.25,31,0.323330879,0.172811851,33375
01000176,2013,PRECIOUS GIFT,Independent,Star Rated,0-12,Burlington,Alamance,Alamance,27217,no,8,6,0,2,1,1,1,5 stars,15,7,7,Yes,5.25,31,0.323330879,0.172811851,33375
01000176,2011,PRECIOUS GIFT,Independent,Star Rated,0-12,Burlington,Alamance,Alamance,27217,no,8,6,2,1,1,0,0,5 stars,15,7,7,Yes,5.25,31,0.323330879,0.172811851,33375
01000176,2014,PRECIOUS GIFT,Independent,Star Rated,0-12,Burlington,Alamance,Alamance,27217,no,8,7,1,0,1,1,1,5 stars,15,7,7,Yes,5.25,31,0.323330879,0.172811851,33375
01000176,2008,PRECIOUS GIFT,Independent,Star Rated,0-12,Burlington,Alamance,Alamance,27217,no,8,5,0,0,2,2,0,5 stars,,,,,,31,0.323330879,0.172811851,33375
01000176,2010,PRECIOUS GIFT,Independent,Star Rated,0-12,Burlington,Alamance,Alamance,27217,no,8,7,2,1,0,0,0,5 stars,13,6,7,No,5.239999771,31,0.323330879,0.172811851,33375
01000203,2007,MARY'S CREATIVE PLAY PRESCHOOL,Independent,Star Rated,2-12,Burlington,Alamance,Alamance,27217,yes,9,9,0,3,5,1,0,5 stars,,,,,,31,0.323330879,0.172811851,33375
01000203,2013,MARY'S CREATIVE PLAY PRESCHOOL,Independent,Star Rated,0-12,Burlington,Alamance,Alamance,27217,yes,12,9,0,1,3,0,1,4 stars,11,7,3,Yes,4.059999943,31,0.323330879,0.172811851,33375
01000203,2010,MARY'S CREATIVE PLAY PRESCHOOL,Independent,Star Rated,0-12,Burlington,Alamance,Alamance,27217,yes,12,10,1,2,1,3,0,4 stars,11,7,3,Yes,4.059999943,31,0.323330879,0.172811851,33375
01000203,2012,MARY'S CREATIVE PLAY PRESCHOOL,Independent,Star Rated,0-12,Burlington,Alamance,Alamance,27217,yes,12,11,1,3,2,3,1,4 stars,11,7,3,Yes,4.059999943,31,0.323330879,0.172811851,33375
01000203,2011,MARY'S CREATIVE PLAY PRESCHOOL,Independent,Star Rated,0-12,Burlington,Alamance,Alamance,27217,yes,12,10,3,0,2,3,1,4 stars,11,7,3,Yes,4.059999943,31,0.323330879,0.172811851,33375
01000203,2008,MARY'S CREATIVE PLAY PRESCHOOL,Independent,Star Rated,2-12,Burlington,Alamance,Alamance,27217,yes,9,5,0,3,1,1,0,5 stars,,,,,,31,0.323330879,0.172811851,33375
01000203,2014,MARY'S CREATIVE PLAY PRESCHOOL,Independent,Star Rated,0-12,Burlington,Alamance,Alamance,27217,yes,12,9,0,1,3,0,1,4 stars,10,7,2,Yes,,31,0.323330879,0.172811851,33375
01000203,2009,MARY'S CREATIVE PLAY PRESCHOOL,Independent,Star Rated,1-12,Burlington,Alamance,Alamance,27217,yes,12,7,0,1,3,1,2,4 stars,11,7,3,Yes,4.059999943,31,0.323330879,0.172811851,33375
01000214,2011,GRAHAM HEAD START,Head Start,Star Rated,3-5,Graham,Alamance,Alamance,27253,yes,36,36,0,0,17,17,2,5 stars,13,7,5,Yes,4.860000134,26.2,0.137263715,0.150153786,41396
01000214,2014,GRAHAM HEAD START,Head Start,Star Rated,3-5,Graham,Alamance,Alamance,27253,yes,36,36,0,0,14,22,0,5 stars,15,7,7,Yes,5.239999771,26.2,0.137263715,0.150153786,41396
01000214,2009,GRAHAM HEAD START,Head Start,Star Rated,3-5,Graham,Alamance,Alamance,27253,yes,36,35,0,0,15,20,0,5 stars,15,7,7,Yes,5.360000134,26.2,0.137263715,0.150153786,41396
01000214,2013,GRAHAM HEAD START,Head Start,Star Rated,3-5,Graham,Alamance,Alamance,27253,yes,36,35,0,0,12,23,0,5 stars,13,7,5,Yes,4.860000134,26.2,0.137263715,0.150153786,41396
01000214,2008,GRAHAM II HEAD START,Head Start,Star Rated,3-5,Graham,Alamance,Alamance,27253,yes,18,16,0,0,5,11,0,5 stars,,,,,5.360000134,26.2,0.137263715,0.150153786,41396
01000214,2007,GRAHAM II HEAD START,Head Start,Star Rated,3-5,Graham,Alamance,Alamance,27253,yes,18,16,0,0,4,12,0,5 stars,,,,,,26.2,0.137263715,0.150153786,41396
01000214,2012,GRAHAM HEAD START,Head Start,Star Rated,3-5,Graham,Alamance,Alamance,27253,yes,36,36,0,0,15,21,0,5 stars,13,7,5,Yes,4.860000134,26.2,0.137263715,0.150153786,41396
01000214,2010,GRAHAM HEAD START,Head Start,Star Rated,3-5,Graham,Alamance,Alamance,27253,yes,36,36,0,0,17,19,0,5 stars,15,7,7,Yes,5.360000134,26.2,0.137263715,0.150153786,41396
01000216,2013,LOTS OF LUV,Independent,Star Rated,0-12,Graham,Alamance,Alamance,27253,yes,12,10,2,2,0,1,0,4 stars,10,7,2,Yes,,26.2,0.137263715,0.150153786,41396
01000216,2014,LOTS OF LUV,Independent,Star Rated,0-12,Graham,Alamance,Alamance,27253,yes,12,9,2,1,0,0,0,4 stars,10,7,2,Yes,,26.2,0.137263715,0.150153786,41396
01000216,2012,LOTS OF LUV,Independent,Star Rated,0-12,Graham,Alamance,Alamance,27253,yes,12,11,2,2,3,1,0,4 stars,10,7,2,Yes,,26.2,0.137263715,0.150153786,41396
01000216,2008,LOTS OF LUV,Independent,Star Rated,0-12,Graham,Alamance,Alamance,27253,yes,12,9,2,1,2,2,1,5 stars,,,,,,26.2,0.137263715,0.150153786,41396
01000216,2010,LOTS OF LUV,Independent,Star Rated,0-12,Graham,Alamance,Alamance,27253,yes,12,6,1,3,1,1,0,4 stars,10,7,2,Yes,,26.2,0.137263715,0.150153786,41396
01000216,2007,LOTS OF LUV,Independent,Star Rated,0-12,Graham,Alamance,Alamance,27253,yes,12,8,1,2,4,1,0,4 stars,,,,,,26.2,0.137263715,0.150153786,41396
01000216,2009,LOTS OF LUV,Independent,Star Rated,0-12,Graham,Alamance,Alamance,27253,yes,12,7,1,1,2,2,1,5 stars,13,5,7,Yes,5.690000057,26.2,0.137263715,0.150153786,41396
01000216,2011,LOTS OF LUV,Independent,Star Rated,0-12,Graham,Alamance,Alamance,27253,yes,12,11,3,4,2,2,0,4 stars,10,7,2,Yes,,26.2,0.137263715,0.150153786,41396
01000231,2014,F.A.C.B. CHILD DEVELOPMENT CENTER,Independent,Star Rated,0-12,Mebane,Alamance,Alamance,27302,yes,12,6,0,1,0,4,1,4 stars,12,7,4,Yes,4.550000191,17.5,0.21568279,0.085264988,52586
01000231,2009,F.A.C.B. CHILD DEVELOPMENT CENTER,Independent,Star Rated,0-12,Mebane,Alamance,Alamance,27302,yes,12,9,0,4,4,1,0,5 stars,13,5,7,Yes,5.03000021,17.5,0.21568279,0.085264988,52586
01000231,2012,F.A.C.B. CHILD DEVELOPMENT CENTER,Independent,Star Rated,0-12,Mebane,Alamance,Alamance,27302,yes,12,7,0,2,1,3,1,4 stars,12,7,4,Yes,4.550000191,17.5,0.21568279,0.085264988,52586
01000231,2011,F.A.C.B. CHILD DEVELOPMENT CENTER,Independent,Star Rated,0-12,Mebane,Alamance,Alamance,27302,yes,12,6,0,0,2,2,2,5 stars,13,7,5,Yes,4.75,17.5,0.21568279,0.085264988,52586
01000231,2007,F.A.C.B. CHILD DEVELOPMENT CENTER,Independent,Star Rated,0-12,Mebane,Alamance,Alamance,27302,yes,12,7,0,0,2,3,2,5 stars,,,,,,17.5,0.21568279,0.085264988,52586
01000231,2010,F.A.C.B. CHILD DEVELOPMENT CENTER,Independent,Star Rated,0-12,Mebane,Alamance,Alamance,27302,yes,12,9,0,2,5,2,0,5 stars,13,7,5,Yes,4.75,17.5,0.21568279,0.085264988,52586
01000231,2013,F.A.C.B. CHILD DEVELOPMENT CENTER,Independent,Star Rated,0-12,Mebane,Alamance,Alamance,27302,yes,12,7,0,1,3,0,3,4 stars,12,7,4,Yes,4.550000191,17.5,0.21568279,0.085264988,52586
01000231,2008,F.A.C.B. CHILD DEVELOPMENT CENTER,Independent,Star Rated,0-12,Mebane,Alamance,Alamance,27302,yes,12,8,0,6,0,2,0,5 stars,,,,,,17.5,0.21568279,0.085264988,52586
01000232,2014,CREATIVE DAY SCHOOL,Independent,Star Rated,0-12,Elon,Alamance,Alamance,27244,yes,185,142,15,22,21,28,11,4 stars,10,6,3,Yes,5.28666687,8.6,0.112562455,0.024054248,47307
01000232,2013,CREATIVE DAY SCHOOL,Independent,Star Rated,0-12,Elon,Alamance,Alamance,27244,yes,185,98,19,12,9,17,1,4 stars,10,6,3,Yes,5.28666687,8.6,0.112562455,0.024054248,47307
01000232,2009,CREATIVE DAY SCHOOL,Independent,Star Rated,0-12,Elon,Alamance,Alamance,27244,yes,185,131,17,13,20,23,9,4 stars,10,6,3,Yes,5.263333321,8.6,0.112562455,0.024054248,47307
01000232,2007,CREATIVE DAY SCHOOL,Independent,Star Rated,0-12,Elon,Alamance,Alamance,27244,yes,185,165,14,16,27,27,3,4 stars,,,,,,8.6,0.112562455,0.024054248,47307
01000232,2012,CREATIVE DAY SCHOOL,Independent,Star Rated,0-12,Elon,Alamance,Alamance,27244,yes,185,134,15,13,27,23,0,4 stars,10,6,3,Yes,5.28666687,8.6,0.112562455,0.024054248,47307
01000232,2008,CREATIVE DAY SCHOOL,Independent,Star Rated,0-12,Elon,Alamance,Alamance,27244,yes,185,142,13,20,22,27,4,4 stars,,,,,5.263333321,8.6,0.112562455,0.024054248,47307
01000232,2010,CREATIVE DAY SCHOOL,Independent,Star Rated,0-12,Elon,Alamance,Alamance,27244,yes,185,142,9,28,30,14,3,4 stars,10,6,3,Yes,5.263333321,8.6,0.112562455,0.024054248,47307
01000232,2011,CREATIVE DAY SCHOOL,Independent,Star Rated,0-12,Elon,Alamance,Alamance,27244,yes,185,117,16,27,26,0,0,4 stars,10,6,3,Yes,5.28666687,8.6,0.112562455,0.024054248,47307
01000234,2009,D. IVEY CHILD CARE,Independent,Star Rated,0-12,Mebane,Alamance,Alamance,27302,no,5,2,0,0,0,1,0,2 stars,4,1,2,Yes,0,17.5,0.21568279,0.085264988,52586
01000234,2010,D. IVEY CHILD CARE,Independent,Star Rated,0-12,Mebane,Alamance,Alamance,27302,no,5,3,0,0,1,1,0,2 stars,4,1,2,Yes,0,17.5,0.21568279,0.085264988,52586
01000234,2013,D. IVEY CHILD CARE,Independent,Star Rated,1-12,Mebane,Alamance,Alamance,27302,no,5,4,1,0,1,1,0,3 stars,7,3,3,Yes,4.03000021,17.5,0.21568279,0.085264988,52586
01000234,2011,D. IVEY CHILD CARE,Independent,Star Rated,0-12,Mebane,Alamance,Alamance,27302,no,5,6,1,0,0,1,2,2 stars,4,1,2,Yes,0,17.5,0.21568279,0.085264988,52586
01000234,2012,D. IVEY CHILD CARE,Independent,Star Rated,1-12,Mebane,Alamance,Alamance,27302,no,5,4,2,0,1,0,0,3 stars,7,3,3,Yes,4.03000021,17.5,0.21568279,0.085264988,52586
01000234,2014,D. IVEY CHILD CARE,Independent,Star Rated,1-12,Mebane,Alamance,Alamance,27302,no,5,1,1,0,0,0,0,3 stars,7,3,3,Yes,4.03000021,17.5,0.21568279,0.085264988,52586
01000234,2008,D. IVEY CHILD CARE,Independent,Star Rated,0-12,Mebane,Alamance,Alamance,27302,no,5,5,0,2,0,2,0,1 star,,,,,,17.5,0.21568279,0.085264988,52586
01000234,2007,D. IVEY CHILD CARE,,Star Rated,0-12,Mebane,Alamance,Alamance,27302,no,5,6,1,2,1,2,0,3 stars,,,,,,17.5,0.21568279,0.085264988,52586
01000244,2013,CHILDCARE NETWORK #78,Independent,Star Rated,0-12,Burlington,Alamance,Alamance,27217,yes,127,107,14,12,8,16,2,5 stars,13,6,6,Yes,5.45666647,31,0.323330879,0.172811851,33375
01000244,2012,CHILDCARE NETWORK #78,Independent,Star Rated,0-12,Burlington,Alamance,Alamance,27217,yes,127,86,5,16,18,12,9,4 stars,10,4,5,Yes,5.559999943,31,0.323330879,0.172811851,33375
01000244,2010,CHILDCARE NETWORK #78,Independent,Star Rated,0-12,Burlington,Alamance,Alamance,27217,yes,127,77,8,16,14,11,1,3 stars,7,4,2,Yes,,31,0.323330879,0.172811851,33375
01000244,2008,CHILDCARE NETWORK #78,Independent,Provisional/probationary,0-12,Burlington,Alamance,Alamance,27217,yes,127,95,18,20,15,19,1,No rating,,,,,,31,0.323330879,0.172811851,33375
01000244,2009,CHILDCARE NETWORK #78,Independent,Star Rated,0-12,Burlington,Alamance,Alamance,27217,yes,127,98,22,19,16,14,3,1 star,0,0,0,No,,31,0.323330879,0.172811851,33375
01000244,2011,CHILDCARE NETWORK #78,Independent,Star Rated,0-12,Burlington,Alamance,Alamance,27217,yes,127,100,10,19,14,13,4,4 stars,10,4,5,Yes,5.559999943,31,0.323330879,0.172811851,33375
01000244,2014,CHILDCARE NETWORK #78,Independent,Star Rated,0-12,Burlington,Alamance,Alamance,27217,yes,127,107,14,12,8,16,2,5 stars,13,6,6,Yes,5.45666647,31,0.323330879,0.172811851,33375
01000244,2007,CHILDCARE NETWORK #78,Independent,Star Rated,0-12,Burlington,Alamance,Alamance,27217,yes,127,108,16,21,16,16,3,1 star,,,,,,31,0.323330879,0.172811851,33375
01000253,2007,CREATIVE CHILDCARE,Independent,Star Rated,0-12,Graham,Alamance,Alamance,27253,yes,124,80,13,20,12,11,2,4 stars,,,,,,26.2,0.137263715,0.150153786,41396
01000253,2013,CREATIVE CHILDCARE,Independent,Star Rated,0-12,Graham,Alamance,Alamance,27253,yes,124,78,6,12,12,12,9,5 stars,13,6,6,Yes,5.086666584,26.2,0.137263715,0.150153786,41396
01000253,2011,CREATIVE CHILDCARE,Independent,Star Rated,0-12,Graham,Alamance,Alamance,27253,yes,124,69,7,7,17,18,0,5 stars,13,6,6,Yes,5.086666584,26.2,0.137263715,0.150153786,41396
01000253,2008,CREATIVE CHILDCARE,Independent,Star Rated,0-12,Graham,Alamance,Alamance,27253,yes,124,94,8,17,12,25,0,5 stars,,,,,5.326666832,26.2,0.137263715,0.150153786,41396
01000253,2014,CREATIVE CHILDCARE,Independent,Star Rated,0-12,Graham,Alamance,Alamance,27253,yes,124,36,0,0,0,21,15,5 stars,13,6,6,Yes,5.086666584,26.2,0.137263715,0.150153786,41396
01000253,2009,CREATIVE CHILDCARE,Independent,Star Rated,0-12,Graham,Alamance,Alamance,27253,yes,124,99,15,8,13,32,5,5 stars,13,5,7,Yes,5.326666832,26.2,0.137263715,0.150153786,41396
01000253,2012,CREATIVE CHILDCARE,Independent,Star Rated,0-12,Graham,Alamance,Alamance,27253,yes,124,62,11,9,9,27,0,5 stars,13,6,6,Yes,5.086666584,26.2,0.137263715,0.150153786,41396
01000253,2010,CREATIVE CHILDCARE,Independent,Star Rated,0-12,Graham,Alamance,Alamance,27253,yes,124,87,6,13,8,29,13,5 stars,13,5,7,Yes,5.326666832,26.2,0.137263715,0.150153786,41396
01000254,2008,LINDA'S CHILDCARE HOME,Independent,Star Rated,0-12,Burlington,Alamance,Alamance,27217,no,5,6,2,0,0,2,0,4 stars,,,,,,31,0.323330879,0.172811851,33375
01000254,2010,LINDA'S CHILDCARE HOME,Independent,Star Rated,0-12,Burlington,Alamance,Alamance,27217,no,5,3,1,0,1,0,0,3 stars,8,6,2,No,3.869999886,31,0.323330879,0.172811851,33375
01000254,2011,LINDA'S CHILDCARE HOME,Independent,Star Rated,0-12,Burlington,Alamance,Alamance,27217,no,5,3,0,0,0,0,0,3 stars,8,6,2,No,3.869999886,31,0.323330879,0.172811851,33375
01000254,2009,LINDA'S CHILDCARE HOME,Independent,Star Rated,0-12,Burlington,Alamance,Alamance,27217,no,5,6,1,1,0,0,0,4 stars,12,6,5,Yes,4.71999979,31,0.323330879,0.172811851,33375
01000254,2007,LINDA'S CHILDCARE HOME,Independent,Star Rated,0-12,Burlington,Alamance,Alamance,27217,no,5,5,0,0,3,1,0,4 stars,,,,,,31,0.323330879,0.172811851,33375
01000258,2007,WALLACE FAMILY DAY CARE,Independent,Star Rated,0-12,,Alamance,,,no,8,5,4,0,0,0,0,3 stars,,,,,,,,,
01000258,2008,WALLACE FAMILY DAY CARE,Independent,Star Rated,0-12,,Alamance,,,no,8,7,0,1,0,0,0,3 stars,,,,,,,,,
01000260,2011,GOSPEL TABERNACLE DAY CARE,Religious sponsored,Star Rated,0-12,Burlington,Alamance,Alamance,27217,yes,95,55,3,11,8,7,1,4 stars,10,4,5,Yes,5.046666622,31,0.323330879,0.172811851,33375
01000260,2007,GOSPEL TABERNACLE DAY CARE,Religious sponsored,Star Rated,0-12,Burlington,Alamance,Alamance,27217,yes,95,76,12,6,14,6,10,3 stars,,,,,,31,0.323330879,0.172811851,33375
01000260,2009,GOSPEL TABERNACLE DAY CARE,Religious sponsored,Star Rated,0-12,Burlington,Alamance,Alamance,27217,yes,95,82,7,9,9,10,2,4 stars,10,4,5,Yes,5.046666622,31,0.323330879,0.172811851,33375
01000260,2010,GOSPEL TABERNACLE DAY CARE,Religious sponsored,Star Rated,0-12,Burlington,Alamance,Alamance,27217,yes,95,61,6,11,8,4,5,4 stars,10,4,5,Yes,5.046666622,31,0.323330879,0.172811851,33375
01000260,2012,GOSPEL TABERNACLE DAY CARE,Religious sponsored,Star Rated,0-12,Burlington,Alamance,Alamance,27217,yes,95,73,7,9,11,9,4,4 stars,10,4,5,Yes,4.78000021,31,0.323330879,0.172811851,33375
01000260,2013,GOSPEL TABERNACLE DAY CARE,Religious sponsored,Star Rated,0-12,Burlington,Alamance,Alamance,27217,yes,95,54,6,7,4,10,3,4 stars,10,4,5,Yes,4.78000021,31,0.323330879,0.172811851,33375
01000260,2008,GOSPEL TABERNACLE DAY CARE,Religious sponsored,Star Rated,0-12,Burlington,Alamance,Alamance,27217,yes,95,76,5,7,10,8,0,3 stars,,,,,4.383333206,31,0.323330879,0.172811851,33375
01000260,2014,GOSPEL TABERNACLE DAY CARE,Religious sponsored,Star Rated,0-12,Burlington,Alamance,Alamance,27217,yes,95,57,8,3,8,10,4,4 stars,10,4,5,Yes,4.78000021,31,0.323330879,0.172811851,33375
01000270,2008,BARBARA JEFFERS DAY CARE HOME,Independent,Star Rated,0-12,Burlington,Alamance,Alamance,27217,no,5,4,1,2,1,0,0,1 star,,,,,,31,0.323330879,0.172811851,33375
01000270,2010,BARBARA JEFFERS DAY CARE HOME,Independent,Star Rated,0-12,Burlington,Alamance,Alamance,27217,no,5,4,0,1,1,1,0,1 star,2,1,1,No,0,31,0.323330879,0.172811851,33375
01000270,2009,BARBARA JEFFERS DAY CARE HOME,Independent,Star Rated,0-12,Burlington,Alamance,Alamance,27217,no,5,3,1,1,1,0,0,1 star,2,1,1,No,0,31,0.323330879,0.172811851,33375
01000270,2007,BARBARA JEFFERS DAY CARE HOME,Independent,Star Rated,0-12,Burlington,Alamance,Alamance,27217,no,5,3,1,1,0,0,0,1 star,,,,,,31,0.323330879,0.172811851,33375
01000276,2007,LIKE MY OWN,Independent,Star Rated,0-12,,Alamance,,,no,8,5,3,1,0,1,0,4 stars,,,,,,,,,
01000281,2007,BEGINNING VISION CHILD DEVELOPMENT CENTER,Independent,Star Rated,0-12,Gibsonville,Alamance,Alamance,27249,yes,149,157,21,24,19,52,0,5 stars,,,,,5.25,12,0.15529412,0.039372548,51043
01000281,2012,BEGINNING VISION CHILD DEVELOPMENT CENTER,Independent,Star Rated,0-12,Gibsonville,Alamance,Alamance,27249,yes,199,135,13,14,16,39,14,5 stars,13,7,5,Yes,5.625,12,0.15529412,0.039372548,51043
01000281,2010,BEGINNING VISION CHILD DEVELOPMENT CENTER,Independent,Star Rated,0-12,Gibsonville,Alamance,Alamance,27249,yes,199,148,11,12,22,46,9,5 stars,13,7,5,Yes,5.625,12,0.15529412,0.039372548,51043
01000281,2014,BEGINNING VISION CHILD DEVELOPMENT CENTER,Independent,Star Rated,0-12,Gibsonville,Alamance,Alamance,27249,yes,199,130,12,12,16,38,6,5 stars,13,7,5,Yes,4.960000038,12,0.15529412,0.039372548,51043
